date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season,festival_season_flag,back_to_school_flag,promo_type,customer_segment,returned_units,refund_amount,return_reason,product_name,category,unit_cost,unit_price,reorder_point,store_name,city,supplier_name,fill_rate,profit,profit_margin_pct,year,month,year_month,quarter,day_of_week,is_weekend
2021-01-03,S006,KIT-P0014,W02,SUP16,7.0,238.0,0,0,0.0,0,18533.34,2647.62,0.0,0,Cloudy,Summer,0,1,,Retail,0,0.0,,Mixer Grinder Plus,Kitchen,1618.59,2647.62,96,Hyderabad Central Plaza,Hyderabad,Crescent Traders,,7203.210000000001,38.87,2021,1,2021-01,1,Sunday,True
2021-01-03,S007,BEA-P0025,W04,SUP08,24.0,185.0,0,0,0.0,0,33638.88,1401.62,0.0,0,Cold,Winter,0,0,,Wholesale,0,0.0,,Shampoo 500ml Classic,Beauty,752.59,1401.62,61,Kolkata MG Road Store,Kolkata,Summit Supply Chain,,15576.719999999998,46.31,2021,1,2021-01,1,Sunday,True
2021-01-03,S007,ELE-P0012,W04,SUP04,13.0,159.0,0,0,0.0,0,3155.62,242.74,7.0,1,Cloudy,Winter,0,0,Weekend Promo,Online,1,242.74,Wrong Item,Phone Stand,Electronics,155.53,261.01,59,Kolkata MG Road Store,Kolkata,Apex Trading Corp,,1133.7299999999998,35.93,2021,1,2021-01,1,Sunday,True
2021-01-03,S007,TOY-P0036,W04,SUP10,48.0,77.0,0,0,0.0,0,29042.88,605.06,10.0,1,Cold,Winter,0,0,Weekend Promo,Wholesale,0,0.0,,Building Blocks Mini,Toys,411.31,672.29,65,Kolkata MG Road Store,Kolkata,Silverline Merchandise,,9300.0,32.02,2021,1,2021-01,1,Sunday,True
2021-01-03,S009,STA-P0034,W01,SUP06,7.0,345.0,0,0,0.0,0,2643.48,377.64,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,School Bag Mini,Stationery,237.73,377.64,97,Jaipur High Street Store,Jaipur,Nationwide Traders,,979.3700000000001,37.05,2021,1,2021-01,1,Sunday,True
2021-01-03,S010,STA-P0003,W01,SUP20,16.0,248.0,0,0,0.0,0,7139.84,446.24,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Geometry Box,Stationery,317.13,446.24,77,Lucknow City Centre Store,Lucknow,Meridian Supply Group,,2065.76,28.93,2021,1,2021-01,1,Sunday,True
2021-01-03,S011,ELE-P0021,W05,SUP19,9.0,185.0,0,0,0.0,0,179269.38,19918.82,13.0,1,Cold,Winter,0,0,Weekend Promo,Corporate,0,0.0,,Air Conditioner Plus,Electronics,14694.1,22895.2,72,Surat Ring Road Store,Surat,Cascade Vendors,,47022.48000000001,26.23,2021,1,2021-01,1,Sunday,True
2021-01-03,S011,ELE-P0038,W05,SUP20,10.0,107.0,0,0,0.0,0,227103.7,22710.37,0.0,0,Sunny,Winter,0,0,,Online,0,0.0,,Microwave Oven Classic,Electronics,12855.72,22710.37,38,Surat Ring Road Store,Surat,Meridian Supply Group,,98546.50000000001,43.39,2021,1,2021-01,1,Sunday,True
2021-01-03,S011,FUR-P0014,W05,SUP02,4.0,217.0,0,0,0.0,0,648.92,162.23,0.0,0,Cold,Winter,0,0,,Retail,0,0.0,,Laptop Table,Furniture,87.71,162.23,78,Surat Ring Road Store,Surat,Metro Wholesale Co.,,298.08,45.93,2021,1,2021-01,1,Sunday,True
2021-01-03,S011,PET-P0015,W05,SUP11,5.0,154.0,0,0,0.0,0,6905.0,1381.0,0.0,0,Sunny,Winter,0,0,,Online,0,0.0,,Pet Bed Plus,Pet Supplies,712.12,1381.0,63,Surat Ring Road Store,Surat,Orbit Sourcing Ltd,,3344.4,48.43,2021,1,2021-01,1,Sunday,True
2021-01-03,S011,SPO-P0005,W05,SUP17,7.0,102.0,0,0,0.0,0,3215.24,459.32,0.0,0,Cloudy,Winter,0,0,,Retail,2,918.64,Damaged in Transit,Badminton Racket,Sports,269.01,459.32,40,Surat Ring Road Store,Surat,Oceanic Import-Export,,1332.1699999999998,41.43,2021,1,2021-01,1,Sunday,True
2021-01-03,S012,CLO-P0008,W05,SUP06,90.0,41.0,93,0,14.0,0,64395.9,715.51,0.0,0,Sunny,Winter,0,0,,Wholesale,0,0.0,,Kids T-Shirt,Clothing,389.74,715.51,57,Nagpur Station Road Store,Nagpur,Nationwide Traders,0.0,29319.300000000003,45.53,2021,1,2021-01,1,Sunday,True
2021-01-03,S013,HOM-P0013,W07,SUP09,7.0,239.0,0,0,0.0,0,10198.86,1456.98,0.0,0,Sunny,Winter,0,0,,Retail,0,0.0,,Photo Frame Set Plus,Home Decor,1042.17,1456.98,88,Indore Downtown Store,Indore,Golden Gate Imports,,2903.67,28.47,2021,1,2021-01,1,Sunday,True
2021-01-03,S014,GRO-P0016,W07,SUP05,9.0,241.0,0,0,0.0,0,862.74,95.86,0.0,0,Sunny,Winter,0,0,,Online,0,0.0,,Biscuits Pack,Groceries,58.7,95.86,86,Bhopal Central Plaza,Bhopal,Bluewave Supplies,,334.43999999999994,38.76,2021,1,2021-01,1,Sunday,True
2021-01-03,S014,GRO-P0032,W07,SUP17,11.0,86.0,0,0,0.0,0,769.01,69.91,15.0,1,Cloudy,Winter,0,0,Weekend Promo,Online,0,0.0,,Cooking Oil 1L Classic,Groceries,58.64,82.25,38,Bhopal Central Plaza,Bhopal,Oceanic Import-Export,,123.97000000000003,16.12,2021,1,2021-01,1,Sunday,True
2021-01-03,S015,BEA-P0019,W04,SUP18,7.0,131.0,0,0,0.0,0,2624.79,374.97,0.0,0,Cold,Winter,0,0,,Online,0,0.0,,Talcum Powder Plus,Beauty,206.38,374.97,52,Patna MG Road Store,Patna,Zenith Commerce Ltd,,1180.13,44.96,2021,1,2021-01,1,Sunday,True
2021-01-03,S015,ELE-P0003,W04,SUP04,14.0,120.0,0,0,0.0,0,2886.66,206.19,0.0,0,Cold,Winter,0,0,,Retail,0,0.0,,USB-C Charger,Electronics,156.38,206.19,67,Patna MG Road Store,Patna,Apex Trading Corp,,697.3400000000001,24.16,2021,1,2021-01,1,Sunday,True
2021-01-03,S016,HOM-P0017,W06,SUP13,1.0,245.0,0,0,0.0,0,2904.95,2904.95,0.0,0,Sunny,Winter,0,0,,Online,0,0.0,,Scented Candle Pack Plus,Home Decor,1657.96,2904.95,85,Guwahati Mall Outlet,Guwahati,Pinnacle Wholesale,,1246.9899999999998,42.93,2021,1,2021-01,1,Sunday,True
2021-01-03,S017,BEA-P0005,W01,SUP17,3.0,228.0,0,0,0.0,0,1759.83,586.61,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Shampoo 500ml,Beauty,406.88,586.61,81,Chandigarh High Street Store,Chandigarh,Oceanic Import-Export,,539.19,30.64,2021,1,2021-01,1,Sunday,True
2021-01-03,S017,FUR-P0005,W01,SUP02,6.0,188.0,0,0,0.0,0,1701.54,283.59,0.0,0,Cold,Winter,0,0,,Online,0,0.0,,Folding Chair,Furniture,171.4,283.59,69,Chandigarh High Street Store,Chandigarh,Metro Wholesale Co.,,673.1399999999999,39.56,2021,1,2021-01,1,Sunday,True
2021-01-03,S018,PET-P0034,W02,SUP02,36.0,118.0,0,0,0.0,0,55524.24,1542.34,0.0,0,Cold,Winter,0,0,,Wholesale,0,0.0,,Pet Leash Mini,Pet Supplies,953.45,1542.34,43,Coimbatore City Centre Store,Coimbatore,Metro Wholesale Co.,,21200.039999999994,38.18,2021,1,2021-01,1,Sunday,True
2021-01-03,S020,GRO-P0033,W05,SUP09,6.0,257.0,0,0,0.0,0,2897.58,482.93,0.0,0,Sunny,Winter,0,0,,Online,0,0.0,,Wheat Flour 5kg Classic,Groceries,275.53,482.93,81,Nashik Station Road Store,Nashik,Golden Gate Imports,,1244.4,42.95,2021,1,2021-01,1,Sunday,True
2021-01-03,S020,TOY-P0030,W05,SUP17,12.0,264.0,0,0,0.0,0,4324.8,360.4,0.0,0,Cold,Winter,0,0,,Retail,0,0.0,,Doll House Mini,Toys,238.29,360.4,81,Nashik Station Road Store,Nashik,Oceanic Import-Export,,1465.3200000000002,33.88,2021,1,2021-01,1,Sunday,True
2021-01-03,S021,BEA-P0028,W02,SUP15,10.0,94.0,0,0,0.0,0,11312.6,1131.26,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Face Serum Classic,Beauty,625.85,1131.26,37,Visakhapatnam Downtown Store,Visakhapatnam,Falcon Distribution,,5054.1,44.68,2021,1,2021-01,1,Sunday,True
2021-01-03,S021,ELE-P0004,W02,SUP04,15.0,145.0,0,0,0.0,0,2899.35,193.29,0.0,0,Cold,Winter,0,0,,Retail,0,0.0,,LED Desk Lamp,Electronics,125.1,193.29,61,Visakhapatnam Downtown Store,Visakhapatnam,Apex Trading Corp,,1022.8499999999999,35.28,2021,1,2021-01,1,Sunday,True
2021-01-03,S021,PET-P0021,W02,SUP10,6.0,181.0,0,0,0.0,0,1886.94,314.49,13.0,1,Sunny,Winter,0,0,Weekend Promo,Retail,0,0.0,,Dog Food 3kg Classic,Pet Supplies,188.43,361.48,54,Visakhapatnam Downtown Store,Visakhapatnam,Silverline Merchandise,,756.3600000000001,40.08,2021,1,2021-01,1,Sunday,True
2021-01-03,S021,SPO-P0018,W02,SUP11,27.0,141.0,0,0,0.0,0,40331.52,1493.76,0.0,0,Sunny,Winter,0,0,,Corporate,0,0.0,,Cycling Helmet Plus,Sports,947.62,1493.76,62,Visakhapatnam Downtown Store,Visakhapatnam,Orbit Sourcing Ltd,,14745.779999999995,36.56,2021,1,2021-01,1,Sunday,True
2021-01-03,S021,STA-P0014,W02,SUP13,18.0,249.0,0,0,0.0,0,2133.36,118.52,0.0,0,Sunny,Winter,0,0,,Corporate,0,0.0,,School Bag Plus,Stationery,84.56,118.52,82,Visakhapatnam Downtown Store,Visakhapatnam,Pinnacle Wholesale,,611.2800000000002,28.65,2021,1,2021-01,1,Sunday,True
2021-01-03,S024,BEA-P0009,W04,SUP18,9.0,75.0,0,0,0.0,0,5127.3,569.7,0.0,0,Cloudy,Winter,0,0,,Online,0,0.0,,Talcum Powder,Beauty,399.11,569.7,34,Ranchi Mall Outlet,Ranchi,Zenith Commerce Ltd,,1535.31,29.94,2021,1,2021-01,1,Sunday,True
2021-01-03,S024,STA-P0018,W04,SUP19,10.0,104.0,0,0,0.0,0,7516.6,751.66,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,File Folder Pack Plus,Stationery,444.81,751.66,50,Ranchi Mall Outlet,Ranchi,Cascade Vendors,,3068.5,40.82,2021,1,2021-01,1,Sunday,True
2021-01-03,S025,HOM-P0021,W07,SUP11,7.0,335.0,0,0,0.0,0,3915.03,559.29,0.0,0,Cloudy,Winter,0,0,,Online,0,0.0,,Wall Clock Classic,Home Decor,351.95,559.29,99,Raipur High Street Store,Raipur,Orbit Sourcing Ltd,,1451.38,37.07,2021,1,2021-01,1,Sunday,True
2021-01-04,S001,PET-P0006,W01,SUP12,15.0,222.0,0,0,0.0,0,20901.3,1393.42,0.0,0,Cold,Winter,0,0,,Corporate,0,0.0,,Bird Cage,Pet Supplies,926.2,1393.42,66,Pune Central Store,Pune,Vertex Global Trade,,7008.299999999999,33.53,2021,1,2021-01,1,Monday,False
2021-01-04,S002,KIT-P0018,W01,SUP01,10.0,267.0,0,0,0.0,0,13536.4,1353.64,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Blender Plus,Kitchen,974.32,1353.64,98,Mumbai Andheri Store,Mumbai,Sunrise Distributors,,3793.199999999999,28.02,2021,1,2021-01,1,Monday,False
2021-01-04,S002,PET-P0022,W01,SUP17,15.0,218.0,0,0,0.0,0,24570.9,1638.06,0.0,0,Cold,Winter,0,0,,Corporate,0,0.0,,Cat Litter Pack Classic,Pet Supplies,1171.35,1638.06,70,Mumbai Andheri Store,Mumbai,Oceanic Import-Export,,7000.6500000000015,28.49,2021,1,2021-01,1,Monday,False
2021-01-04,S005,CLO-P0022,W03,SUP17,24.0,156.0,0,0,0.0,0,15466.08,644.42,0.0,0,Cold,Winter,0,0,,Wholesale,0,0.0,,Silk Saree Plus,Clothing,366.25,644.42,57,Delhi Connaught Place Store,Delhi,Oceanic Import-Export,,6676.08,43.17,2021,1,2021-01,1,Monday,False
2021-01-04,S006,TOY-P0035,W02,SUP12,7.0,172.0,0,0,0.0,0,7961.45,1137.35,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Card Game Set Mini,Toys,653.82,1137.35,60,Hyderabad Central Plaza,Hyderabad,Vertex Global Trade,,3384.709999999999,42.51,2021,1,2021-01,1,Monday,False
2021-01-04,S007,SPO-P0019,W04,SUP03,11.0,85.0,0,0,0.0,0,15860.79,1441.89,0.0,0,Cold,Winter,0,0,,Online,0,0.0,,Gym Gloves Plus,Sports,818.91,1441.89,33,Kolkata MG Road Store,Kolkata,Prime Vendors Ltd,,6852.780000000001,43.21,2021,1,2021-01,1,Monday,False
2021-01-04,S008,TOY-P0018,W05,SUP02,9.0,97.0,0,0,0.0,0,4572.18,508.02,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Slime Kit,Toys,373.69,508.02,42,Ahmedabad Mall Outlet,Ahmedabad,Metro Wholesale Co.,,1208.9700000000003,26.44,2021,1,2021-01,1,Monday,False
2021-01-04,S009,KIT-P0009,W01,SUP18,11.0,76.0,0,0,0.0,0,33005.61,3000.51,0.0,0,Sunny,Summer,0,1,,Retail,0,0.0,,Chopping Board,Kitchen,1558.28,3000.51,54,Jaipur High Street Store,Jaipur,Zenith Commerce Ltd,,15864.530000000002,48.07,2021,1,2021-01,1,Monday,False
2021-01-04,S009,TOY-P0038,W01,SUP09,2.0,185.0,0,0,0.0,0,1332.62,666.31,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Puzzle Set Mini,Toys,417.68,666.31,74,Jaipur High Street Store,Jaipur,Golden Gate Imports,,497.2599999999999,37.31,2021,1,2021-01,1,Monday,False
2021-01-04,S010,ELE-P0004,W01,SUP04,9.0,143.0,0,0,0.0,0,1739.61,193.29,0.0,0,Cold,Winter,0,0,,Online,0,0.0,,LED Desk Lamp,Electronics,125.1,193.29,61,Lucknow City Centre Store,Lucknow,Apex Trading Corp,,613.71,35.28,2021,1,2021-01,1,Monday,False
2021-01-04,S010,FUR-P0033,W01,SUP08,42.0,206.0,0,0,0.0,0,439921.86,10474.33,0.0,0,Cold,Winter,0,0,,Wholesale,0,0.0,,Sofa Set Mini,Furniture,6337.65,10474.33,81,Lucknow City Centre Store,Lucknow,Summit Supply Chain,,173740.56,39.49,2021,1,2021-01,1,Monday,False
2021-01-04,S010,TOY-P0033,W01,SUP04,10.0,149.0,0,0,0.0,0,14360.0,1436.0,0.0,0,Cold,Winter,0,0,,Wholesale,0,0.0,,Slime Kit Mini,Toys,883.62,1436.0,68,Lucknow City Centre Store,Lucknow,Apex Trading Corp,,5523.799999999999,38.47,2021,1,2021-01,1,Monday,False
2021-01-04,S011,GRO-P0030,W05,SUP03,17.0,86.0,0,0,0.0,0,5787.14,340.42,0.0,0,Cloudy,Summer,0,1,,Retail,0,0.0,,Snack Combo Pack Classic,Groceries,208.9,340.42,69,Surat Ring Road Store,Surat,Prime Vendors Ltd,,2235.84,38.63,2021,1,2021-01,1,Monday,False
2021-01-04,S012,HOM-P0019,W05,SUP10,6.0,166.0,0,0,0.0,0,21717.06,3619.51,0.0,0,Cold,Winter,0,0,,Online,0,0.0,,Mirror Frame Plus,Home Decor,1944.71,3619.51,55,Nagpur Station Road Store,Nagpur,Silverline Merchandise,,10048.800000000001,46.27,2021,1,2021-01,1,Monday,False
2021-01-04,S013,ELE-P0006,W07,SUP07,18.0,115.0,0,0,0.0,0,4666.68,259.26,0.0,0,Cloudy,Winter,0,0,,Wholesale,0,0.0,,Wireless Earbuds,Electronics,152.76,259.26,54,Indore Downtown Store,Indore,Horizon Goods Pvt Ltd,,1917.0000000000005,41.08,2021,1,2021-01,1,Monday,False
2021-01-04,S014,STA-P0010,W07,SUP15,6.0,206.0,0,0,0.0,0,977.46,162.91,0.0,0,Cold,Winter,0,0,,Online,0,0.0,,Calculator,Stationery,113.28,162.91,87,Bhopal Central Plaza,Bhopal,Falcon Distribution,,297.78,30.46,2021,1,2021-01,1,Monday,False
2021-01-04,S014,TOY-P0031,W07,SUP20,9.0,69.0,0,0,0.0,0,30552.0,804.0,0.0,0,Unknown,Summer,0,1,,Wholesale,0,0.0,,Toy Drone Mini,Toys,581.47,804.0,34,Bhopal Central Plaza,Bhopal,Meridian Supply Group,,25318.77,82.87,2021,1,2021-01,1,Monday,False
2021-01-04,S015,ELE-P0009,W04,SUP04,7.0,118.0,0,0,0.0,0,989.17,141.31,0.0,0,Cold,Winter,0,0,,Retail,0,0.0,,USB Hub,Electronics,81.52,141.31,41,Patna MG Road Store,Patna,Apex Trading Corp,,418.53,42.31,2021,1,2021-01,1,Monday,False
2021-01-04,S015,PET-P0022,W04,SUP17,6.0,185.0,0,0,0.0,0,9828.36,1638.06,0.0,0,Cold,Winter,0,0,,Online,0,0.0,,Cat Litter Pack Classic,Pet Supplies,1171.35,1638.06,70,Patna MG Road Store,Patna,Oceanic Import-Export,,2800.260000000001,28.49,2021,1,2021-01,1,Monday,False
2021-01-04,S016,CLO-P0040,W06,SUP14,10.0,100.0,0,0,0.0,0,3874.2,387.42,0.0,0,Cold,Winter,0,0,,Retail,0,0.0,,Woolen Sweater Classic,Clothing,227.55,387.42,40,Guwahati Mall Outlet,Guwahati,Everest Supply Co,,1598.6999999999998,41.27,2021,1,2021-01,1,Monday,False
2021-01-04,S016,KIT-P0025,W06,SUP05,7.0,265.0,0,0,0.0,0,3560.27,508.61,0.0,0,Heatwave,Summer,0,1,,Retail,0,0.0,,Dinner Set Classic,Kitchen,312.71,508.61,95,Guwahati Mall Outlet,Guwahati,Bluewave Supplies,,1371.3000000000002,38.52,2021,1,2021-01,1,Monday,False
2021-01-04,S017,GRO-P0009,W01,SUP05,3.0,107.0,0,0,0.0,0,539.43,179.81,0.0,0,Cold,Winter,0,0,,Online,0,0.0,,Coffee Powder 250g,Groceries,130.38,179.81,40,Chandigarh High Street Store,Chandigarh,Bluewave Supplies,,148.28999999999996,27.49,2021,1,2021-01,1,Monday,False
2021-01-04,S017,TOY-P0002,W01,SUP02,3.0,195.0,0,0,0.0,0,1202.58,400.86,16.0,1,Cold,Winter,0,0,Holiday Promo,Online,0,0.0,,Remote Control Car,Toys,262.11,477.21,66,Chandigarh High Street Store,Chandigarh,Metro Wholesale Co.,,416.2499999999999,34.61,2021,1,2021-01,1,Monday,False
2021-01-04,S019,ELE-P0024,W02,SUP17,6.0,160.0,0,0,0.0,0,85347.12,14224.52,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Smart Watch Plus,Electronics,8556.6,14224.52,48,Kochi Ring Road Store,Kochi,Oceanic Import-Export,,34007.51999999999,39.85,2021,1,2021-01,1,Monday,False
2021-01-04,S020,BEA-P0020,W05,SUP05,19.0,151.0,0,0,0.0,0,15032.8,791.2,0.0,0,Cloudy,Summer,0,1,,Retail,0,0.0,,Hair Dryer Classic,Beauty,554.21,791.2,90,Nashik Station Road Store,Nashik,Bluewave Supplies,,4502.809999999998,29.95,2021,1,2021-01,1,Monday,False
2021-01-04,S020,HOM-P0013,W05,SUP09,2.0,236.0,0,0,0.0,0,2913.96,1456.98,0.0,0,Sunny,Winter,0,0,,Online,0,0.0,,Photo Frame Set Plus,Home Decor,1042.17,1456.98,88,Nashik Station Road Store,Nashik,Golden Gate Imports,,829.6199999999999,28.47,2021,1,2021-01,1,Monday,False
2021-01-04,S021,BEA-P0034,W02,SUP13,6.0,253.0,0,0,0.0,0,8727.3,1454.55,0.0,0,Unknown,Winter,0,0,,Online,0,0.0,,Hair Oil Mini,Beauty,750.35,1454.55,74,Visakhapatnam Downtown Store,Visakhapatnam,Pinnacle Wholesale,,4225.199999999999,48.41,2021,1,2021-01,1,Monday,False
2021-01-04,S021,CLO-P0007,W02,SUP06,7.0,182.0,0,0,0.0,0,3329.97,475.71,0.0,0,Cold,Winter,0,0,,Retail,0,0.0,,Winter Jacket,Clothing,271.08,475.71,81,Visakhapatnam Downtown Store,Visakhapatnam,Nationwide Traders,,1432.4099999999999,43.02,2021,1,2021-01,1,Monday,False
2021-01-04,S021,ELE-P0022,W02,SUP04,1.0,260.0,0,0,0.0,0,22317.28,22317.28,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Room Cooler Plus,Electronics,12264.66,22317.28,97,Visakhapatnam Downtown Store,Visakhapatnam,Apex Trading Corp,,10052.619999999999,45.04,2021,1,2021-01,1,Monday,False
2021-01-04,S021,ELE-P0029,W02,SUP17,8.0,182.0,0,0,0.0,0,126091.04,15761.38,0.0,0,Cold,Winter,0,0,,Retail,0,0.0,,Ceiling Fan Plus,Electronics,8201.62,15761.38,74,Visakhapatnam Downtown Store,Visakhapatnam,Oceanic Import-Export,,60478.07999999999,47.96,2021,1,2021-01,1,Monday,False
2021-01-04,S022,GRO-P0004,W01,SUP03,7.0,130.0,0,0,0.0,0,3821.16,545.88,0.0,0,Cold,Winter,0,0,,Online,0,0.0,,Green Tea Pack,Groceries,377.88,545.88,53,Ludhiana Central Plaza,Ludhiana,Prime Vendors Ltd,,1176.0,30.78,2021,1,2021-01,1,Monday,False
2021-01-04,S023,ELE-P0030,W05,SUP19,24.0,77.0,0,0,0.0,0,814553.52,33939.73,0.0,0,Cold,Winter,0,0,,Wholesale,0,0.0,,Water Purifier Classic,Electronics,23426.67,33939.73,47,Vadodara MG Road Store,Vadodara,Cascade Vendors,,252313.44000000006,30.98,2021,1,2021-01,1,Monday,False
2021-01-04,S023,TOY-P0021,W05,SUP19,7.0,159.0,0,0,0.0,0,7144.97,1020.71,0.0,0,Sunny,Winter,0,0,,Retail,0,0.0,,Toy Drone Classic,Toys,720.66,1020.71,57,Vadodara MG Road Store,Vadodara,Cascade Vendors,,2100.3500000000004,29.4,2021,1,2021-01,1,Monday,False
2021-01-04,S024,BEA-P0019,W04,SUP18,32.0,109.0,0,0,0.0,0,11999.04,374.97,0.0,0,Sunny,Winter,0,0,,Wholesale,0,0.0,,Talcum Powder Plus,Beauty,206.38,374.97,52,Ranchi Mall Outlet,Ranchi,Zenith Commerce Ltd,,5394.880000000001,44.96,2021,1,2021-01,1,Monday,False
2021-01-04,S024,STA-P0022,W04,SUP04,4.0,123.0,0,0,0.0,0,1550.88,387.72,36.0,1,Cold,Winter,0,0,Clearance Sale,Retail,0,0.0,,Ball Pen Set Classic,Stationery,345.0,605.82,52,Ranchi Mall Outlet,Ranchi,Apex Trading Corp,,170.8800000000001,11.02,2021,1,2021-01,1,Monday,False
2021-01-05,S001,PET-P0006,W01,SUP12,8.0,214.0,0,0,0.0,0,11147.36,1393.42,0.0,0,Cold,Winter,0,0,,Online,0,0.0,,Bird Cage,Pet Supplies,926.2,1393.42,66,Pune Central Store,Pune,Vertex Global Trade,,3737.76,33.53,2021,1,2021-01,1,Tuesday,False
2021-01-05,S001,SPO-P0009,W01,SUP11,39.0,172.0,0,0,0.0,0,63362.52,1624.68,34.0,1,Sunny,Winter,0,0,Clearance Sale,Corporate,0,0.0,,Gym Gloves,Sports,1750.25,2461.63,84,Pune Central Store,Pune,Orbit Sourcing Ltd,,-4897.230000000003,-7.73,2021,1,2021-01,1,Tuesday,False
2021-01-05,S002,SPO-P0012,W01,SUP18,7.0,231.0,0,0,0.0,0,39064.34,5580.62,0.0,0,Cold,Winter,0,0,,Retail,0,0.0,,Cricket Bat Plus,Sports,3537.79,5580.62,81,Mumbai Andheri Store,Mumbai,Zenith Commerce Ltd,,14299.809999999998,36.61,2021,1,2021-01,1,Tuesday,False
2021-01-05,S003,BEA-P0011,W02,SUP15,11.0,174.0,0,0,0.0,0,10313.6,937.6,0.0,0,Cloudy,Winter,0,0,,Corporate,0,0.0,,Face Wash Plus,Beauty,548.36,937.6,62,Bengaluru Koramangala Store,Bengaluru,Falcon Distribution,,4281.64,41.51,2021,1,2021-01,1,Tuesday,False
2021-01-05,S003,TOY-P0024,W02,SUP05,7.0,155.0,0,0,0.0,0,2507.89,358.27,0.0,0,Sunny,Winter,0,0,,Online,0,0.0,,Toy Robot Classic,Toys,197.28,358.27,46,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,,1126.9299999999998,44.94,2021,1,2021-01,1,Tuesday,False
2021-01-05,S004,CLO-P0025,W02,SUP03,7.0,210.0,0,0,0.0,0,5954.76,850.68,20.0,1,Sunny,Winter,0,0,Holiday Promo,Retail,0,0.0,,Woolen Sweater Plus,Clothing,651.3,1063.35,89,Chennai T Nagar Store,Chennai,Prime Vendors Ltd,,1395.6600000000008,23.44,2021,1,2021-01,1,Tuesday,False
2021-01-05,S004,STA-P0008,W02,SUP07,6.0,132.0,0,0,0.0,0,2730.66,455.11,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,File Folder Pack,Stationery,327.3,455.11,40,Chennai T Nagar Store,Chennai,Horizon Goods Pvt Ltd,,766.8599999999997,28.08,2021,1,2021-01,1,Tuesday,False
2021-01-05,S005,TOY-P0006,W03,SUP06,26.0,257.0,0,0,0.0,0,11901.5,457.75,0.0,0,Cloudy,Winter,0,0,,Corporate,0,0.0,,Board Game,Toys,335.8,457.75,77,Delhi Connaught Place Store,Delhi,Nationwide Traders,,3170.699999999999,26.64,2021,1,2021-01,1,Tuesday,False
2021-01-05,S005,TOY-P0013,W03,SUP06,3.0,125.0,0,0,0.0,0,1240.53,413.51,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Skateboard Kids,Toys,226.58,413.51,55,Delhi Connaught Place Store,Delhi,Nationwide Traders,,560.79,45.21,2021,1,2021-01,1,Tuesday,False
2021-01-05,S006,ELE-P0003,W02,SUP04,10.0,119.0,0,0,0.0,0,2061.9,206.19,0.0,0,Sunny,Summer,0,0,,Online,0,0.0,,USB-C Charger,Electronics,156.38,206.19,67,Hyderabad Central Plaza,Hyderabad,Apex Trading Corp,,498.10000000000014,24.16,2021,1,2021-01,1,Tuesday,False
2021-01-05,S006,FUR-P0013,W02,SUP08,18.0,148.0,0,0,0.0,0,8775.36,487.52,0.0,0,Sunny,Winter,0,0,,Corporate,0,0.0,,Ottoman Stool,Furniture,280.8,487.52,54,Hyderabad Central Plaza,Hyderabad,Summit Supply Chain,,3720.96,42.4,2021,1,2021-01,1,Tuesday,False
2021-01-05,S006,HOM-P0013,W02,SUP09,3.0,307.0,0,0,0.0,0,4370.94,1456.98,0.0,0,Sunny,Winter,0,0,,Retail,0,0.0,,Photo Frame Set Plus,Home Decor,1042.17,1456.98,88,Hyderabad Central Plaza,Hyderabad,Golden Gate Imports,,1244.4299999999994,28.47,2021,1,2021-01,1,Tuesday,False
2021-01-05,S007,SPO-P0007,W04,SUP14,3.0,143.0,0,0,0.0,0,14998.11,4999.37,0.0,0,Cloudy,Winter,0,0,,Retail,0,0.0,,Skipping Rope,Sports,2957.92,4999.37,48,Kolkata MG Road Store,Kolkata,Everest Supply Co,,6124.35,40.83,2021,1,2021-01,1,Tuesday,False
2021-01-05,S011,FUR-P0002,W05,SUP02,5.0,197.0,0,0,0.0,0,515.3,103.06,0.0,0,Unknown,Winter,0,0,,Retail,0,0.0,,Office Chair,Furniture,64.56,103.06,60,Surat Ring Road Store,Surat,Metro Wholesale Co.,,192.49999999999994,37.36,2021,1,2021-01,1,Tuesday,False
