date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season,product_name,category,unit_cost,unit_price,reorder_point,store_name,city,supplier_name,fill_rate,profit
2023-12-18,S001,GRO-P0003,W01,SUP03,6.0,86.0,161,145,5.0,0,156.31,30.65,15,1,Sunny,Summer,Wheat Flour 5kg,Groceries,83.06,145.2,58,Pune Central Store,Pune,Prime Vendors Ltd,0.9006211180124224,-342.05
2023-11-10,S003,CLO-P0002,W02,SUP03,58.0,80.0,151,145,0.0,0,3840.18,66.21,0,1,Cloudy,Winter,Denim Jeans,Clothing,82.96,156.41,74,Bengaluru Koramangala Store,Bengaluru,Prime Vendors Ltd,0.9602649006622517,-971.4999999999995
2023-10-12,S003,FUR-P0019,W02,SUP08,60.0,310.0,161,160,3.0,0,4763.4,93.4,15,1,Snowy,Autumn,Console Table,Furniture,65.72,102.59,48,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.9937888198757764,820.1999999999998
2023-10-07,S001,CLO-P0009,W01,SUP06,101.0,124.0,51,44,3.0,0,1238.26,12.26,0,0,Sunny,Summer,Casual Shorts,Clothing,118.12,186.63,78,Pune Central Store,Pune,Nationwide Traders,0.8627450980392157,-10691.86
2023-11-18,S004,TOY-P0001,W02,SUP02,66.0,232.0,147,145,6.0,0,3492.13,58.79,10,1,Snowy,Winter,Building Blocks Set,Toys,328.89,473.46,81,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.9863945578231292,-18214.609999999997
2023-12-13,S005,TOY-P0020,W03,SUP02,12.0,51.0,112,107,2.0,1,222.77,21.84,15,1,Sunny,Spring,Card Game Set,Toys,322.82,544.11,80,Delhi Connaught Place Store,Delhi,Metro Wholesale Co.,0.9553571428571429,-3651.07
2023-10-23,S005,TOY-P0010,W03,SUP06,186.0,430.0,175,174,0.0,0,14873.49,88.85,10,0,Cloudy,Winter,Dollhouse,Toys,90.42,118.69,47,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.9942857142857143,-1944.6299999999992
2023-12-04,S001,CLO-P0012,W01,SUP06,130.0,195.0,74,64,6.0,0,2011.36,19.34,20,1,Sunny,Spring,Woolen Sweater,Clothing,214.34,303.01,58,Pune Central Store,Pune,Nationwide Traders,0.8648648648648649,-25852.84
2023-10-07,S001,CLO-P0012,W01,SUP06,44.0,74.0,22,20,0.0,0,508.07,12.83,10,0,Cloudy,Autumn,Woolen Sweater,Clothing,214.34,303.01,58,Pune Central Store,Pune,Nationwide Traders,0.9090909090909091,-8922.890000000001
2023-12-27,S002,CLO-P0008,W01,SUP06,72.0,301.0,197,172,2.0,0,5658.05,98.23,20,0,Cloudy,Autumn,Kids T-Shirt,Clothing,389.74,715.51,57,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.8730964467005076,-22403.23
2023-11-17,S002,TOY-P0013,W01,SUP06,104.0,198.0,138,123,1.0,0,2566.25,29.03,15,1,Snowy,Autumn,Skateboard Kids,Toys,226.58,413.51,55,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.8913043478260869,-20998.07
2023-11-12,S004,ELE-P0010,W02,SUP07,16.0,72.0,24,24,2.0,0,848.3,58.91,10,0,Sunny,Winter,Webcam HD,Electronics,106.45,170.39,63,Chennai T Nagar Store,Chennai,Horizon Goods Pvt Ltd,1.0,-854.9000000000001
2023-11-20,S003,ELE-P0002,W02,SUP04,132.0,455.0,41,40,2.0,0,10384.7,98.34,20,1,Cloudy,Summer,Bluetooth Speaker,Electronics,272.15,444.19,78,Bengaluru Koramangala Store,Bengaluru,Apex Trading Corp,0.975609756097561,-25539.099999999995
2023-10-29,S002,ELE-P0020,W01,SUP04,128.0,434.0,157,139,3.0,0,9699.84,84.2,10,0,Cloudy,Summer,Car Charger,Electronics,201.23,337.34,75,Mumbai Andheri Store,Mumbai,Apex Trading Corp,0.8853503184713376,-16057.599999999999
2023-11-03,S005,GRO-P0006,W03,SUP05,143.0,143.0,109,109,5.0,0,5115.82,39.75,10,0,Cloudy,Winter,Masala Mix 200g,Groceries,259.78,474.03,48,Delhi Connaught Place Store,Delhi,Bluewave Supplies,1.0,-32032.719999999994
2023-10-23,S003,FUR-P0019,W02,SUP08,117.0,309.0,34,33,1.0,0,1941.73,18.44,10,1,Cloudy,Winter,Console Table,Furniture,65.72,102.59,48,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.9705882352941176,-5747.51
2023-10-28,S005,ELE-P0002,W03,SUP04,86.0,139.0,61,54,3.0,0,5842.5,84.92,20,1,Rainy,Summer,Bluetooth Speaker,Electronics,272.15,444.19,78,Delhi Connaught Place Store,Delhi,Apex Trading Corp,0.8852459016393442,-17562.399999999998
2023-11-18,S005,FUR-P0010,W03,SUP02,98.0,141.0,87,78,2.0,0,5178.32,52.84,0,0,Rainy,Summer,Bean Bag,Furniture,203.62,267.35,66,Delhi Connaught Place Store,Delhi,Metro Wholesale Co.,0.896551724137931,-14776.440000000002
2023-10-19,S003,FUR-P0006,W02,SUP08,151.0,170.0,39,35,2.0,0,4036.61,31.45,15,0,Rainy,Spring,TV Stand,Furniture,385.5,612.71,41,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.8974358974358975,-54173.89
2023-10-10,S003,FUR-P0003,W02,SUP08,19.0,114.0,193,182,2.0,0,1081.63,71.16,20,0,Rainy,Spring,Bookshelf 5-Tier,Furniture,100.58,136.99,56,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.9430051813471503,-829.3899999999999
2023-10-09,S004,ELE-P0016,W02,SUP04,156.0,478.0,77,66,6.0,0,3508.6,24.99,10,1,Rainy,Spring,Extension Board,Electronics,207.28,303.32,75,Chennai T Nagar Store,Chennai,Apex Trading Corp,0.8571428571428571,-28827.08
2023-11-19,S003,FUR-P0017,W02,SUP02,361.0,406.0,63,62,2.0,0,9624.26,26.66,0,0,Sunny,Spring,Kids Study Desk,Furniture,383.51,565.5,55,Bengaluru Koramangala Store,Bengaluru,Metro Wholesale Co.,0.9841269841269841,-128822.84999999999
2023-11-07,S002,CLO-P0013,W01,SUP05,191.0,291.0,151,138,5.0,0,13813.88,80.36,10,1,Snowy,Spring,Rain Jacket,Clothing,216.5,310.93,46,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.9139072847682119,-27537.620000000003
2023-10-25,S004,GRO-P0006,W02,SUP05,21.0,78.0,28,25,5.0,0,1777.17,94.03,10,0,Rainy,Autumn,Masala Mix 200g,Groceries,259.78,474.03,48,Chennai T Nagar Store,Chennai,Bluewave Supplies,0.8928571428571429,-3678.209999999999
2023-11-05,S001,CLO-P0017,W01,SUP03,256.0,448.0,130,129,7.0,0,17472.0,68.25,0,0,Sunny,Summer,Denim Jacket,Clothing,98.91,140.45,74,Pune Central Store,Pune,Prime Vendors Ltd,0.9923076923076923,-7848.959999999999
2023-10-19,S004,TOY-P0012,W02,SUP02,112.0,235.0,108,97,5.0,0,1021.1,10.13,10,1,Snowy,Summer,Bicycle Kids,Toys,288.25,442.8,69,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.8981481481481481,-31262.9
2023-12-29,S002,GRO-P0020,W01,SUP03,92.0,462.0,159,157,1.0,0,6410.05,81.97,15,0,Snowy,Winter,Instant Noodles Pack,Groceries,56.24,76.79,79,Mumbai Andheri Store,Mumbai,Prime Vendors Ltd,0.9874213836477987,1235.9700000000003
2023-10-22,S002,ELE-P0018,W01,SUP07,86.0,231.0,67,59,0.0,0,7325.91,94.65,10,0,Sunny,Autumn,Memory Card 64GB,Electronics,157.08,258.79,50,Mumbai Andheri Store,Mumbai,Horizon Goods Pvt Ltd,0.8805970149253731,-6182.970000000001
2023-10-21,S003,GRO-P0016,W02,SUP05,17.0,59.0,150,128,4.0,1,660.36,45.7,15,0,Cloudy,Autumn,Biscuits Pack,Groceries,58.7,95.86,86,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,0.8533333333333334,-337.5400000000001
2023-12-05,S003,ELE-P0010,W02,SUP07,396.0,478.0,37,37,6.0,0,38942.64,98.34,0,0,Rainy,Summer,Webcam HD,Electronics,106.45,170.39,63,Bengaluru Koramangala Store,Bengaluru,Horizon Goods Pvt Ltd,1.0,-3211.560000000005
2023-10-06,S003,FUR-P0015,W02,SUP02,115.0,354.0,192,173,7.0,0,7169.96,73.35,15,1,Snowy,Autumn,Wardrobe 2-Door,Furniture,63.09,103.02,51,Bengaluru Koramangala Store,Bengaluru,Metro Wholesale Co.,0.9010416666666666,-85.39000000000033
2023-12-24,S001,GRO-P0002,W01,SUP03,155.0,227.0,119,104,6.0,0,1389.96,10.55,15,1,Snowy,Winter,Sunflower Oil 1L,Groceries,320.2,543.38,55,Pune Central Store,Pune,Prime Vendors Ltd,0.8739495798319328,-48241.04
2023-10-20,S005,GRO-P0004,W03,SUP03,435.0,452.0,28,24,0.0,0,32188.04,77.89,5,0,Snowy,Summer,Green Tea Pack,Groceries,377.88,545.88,53,Delhi Connaught Place Store,Delhi,Prime Vendors Ltd,0.8571428571428571,-132189.75999999998
2023-12-08,S005,GRO-P0001,W03,SUP05,127.0,340.0,167,149,7.0,0,8727.76,80.85,15,1,Snowy,Summer,Basmati Rice 5kg,Groceries,362.71,584.44,84,Delhi Connaught Place Store,Delhi,Bluewave Supplies,0.8922155688622755,-37336.409999999996
2023-12-24,S004,FUR-P0015,W02,SUP02,88.0,128.0,140,124,6.0,0,3044.45,38.44,10,1,Snowy,Winter,Wardrobe 2-Door,Furniture,63.09,103.02,51,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.8857142857142857,-2507.4700000000003
2023-10-31,S004,TOY-P0020,W02,SUP02,140.0,317.0,134,122,6.0,0,5632.55,42.35,5,1,Snowy,Spring,Card Game Set,Toys,322.82,544.11,80,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.9104477611940298,-39562.24999999999
2023-10-13,S004,ELE-P0016,W02,SUP04,244.0,343.0,177,173,6.0,0,10845.8,44.45,0,0,Snowy,Summer,Extension Board,Electronics,207.28,303.32,75,Chennai T Nagar Store,Chennai,Apex Trading Corp,0.9774011299435028,-39730.520000000004
2023-11-27,S001,ELE-P0012,W01,SUP04,11.0,85.0,80,79,3.0,0,720.92,72.82,10,1,Rainy,Spring,Phone Stand,Electronics,155.53,261.01,59,Pune Central Store,Pune,Apex Trading Corp,0.9875,-989.91
2023-12-15,S002,FUR-P0008,W01,SUP02,183.0,453.0,32,31,5.0,0,10715.38,65.06,10,0,Snowy,Summer,Coat Rack,Furniture,378.24,621.46,64,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.96875,-58502.54
2023-12-23,S005,TOY-P0016,W03,SUP06,10.0,181.0,120,109,3.0,0,739.08,86.95,15,0,Sunny,Winter,Toy Drone,Toys,67.24,102.49,60,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.9083333333333333,66.68000000000006
2023-12-24,S002,GRO-P0008,W01,SUP01,366.0,402.0,90,83,0.0,0,26035.78,79.04,10,0,Snowy,Spring,Brown Bread,Groceries,225.26,312.29,88,Mumbai Andheri Store,Mumbai,Sunrise Distributors,0.9222222222222223,-56409.380000000005
2023-11-14,S003,CLO-P0015,W02,SUP05,232.0,302.0,165,148,0.0,0,19303.91,97.89,15,1,Cloudy,Winter,Night Suit,Clothing,159.33,286.69,75,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,0.896969696969697,-17660.650000000005
2023-10-15,S002,FUR-P0006,W01,SUP08,21.0,198.0,91,88,0.0,0,201.35,11.28,15,0,Sunny,Autumn,TV Stand,Furniture,385.5,612.71,41,Mumbai Andheri Store,Mumbai,Summit Supply Chain,0.967032967032967,-7894.15
2023-10-18,S004,TOY-P0016,W02,SUP06,141.0,319.0,37,34,7.0,0,3764.49,31.41,15,1,Rainy,Autumn,Toy Drone,Toys,67.24,102.49,60,Chennai T Nagar Store,Chennai,Nationwide Traders,0.918918918918919,-5716.35
2023-12-27,S002,TOY-P0015,W01,SUP06,163.0,336.0,136,118,4.0,0,1965.78,13.4,10,1,Cloudy,Winter,Kite Set,Toys,137.29,225.53,51,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.8676470588235294,-20412.49
2023-12-14,S003,FUR-P0002,W02,SUP02,90.0,372.0,89,84,6.0,0,1441.44,20.02,20,1,Rainy,Winter,Office Chair,Furniture,64.56,103.06,60,Bengaluru Koramangala Store,Bengaluru,Metro Wholesale Co.,0.9438202247191011,-4368.960000000001
2023-10-12,S002,FUR-P0003,W01,SUP08,37.0,55.0,31,30,6.0,1,2662.52,71.96,0,0,Snowy,Winter,Bookshelf 5-Tier,Furniture,100.58,136.99,56,Mumbai Andheri Store,Mumbai,Summit Supply Chain,0.967741935483871,-1058.94
2023-12-15,S004,TOY-P0001,W02,SUP02,46.0,163.0,200,190,7.0,0,2387.22,64.87,20,0,Cloudy,Spring,Building Blocks Set,Toys,328.89,473.46,81,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.95,-12741.72
2023-12-19,S002,TOY-P0020,W01,SUP02,29.0,65.0,22,21,4.0,1,1066.5,45.97,20,0,Rainy,Winter,Card Game Set,Toys,322.82,544.11,80,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9545454545454546,-8295.28
2023-11-11,S004,TOY-P0019,W02,SUP06,189.0,283.0,21,18,6.0,0,18527.67,98.03,0,1,Snowy,Winter,Toy Robot,Toys,365.93,690.78,82,Chennai T Nagar Store,Chennai,Nationwide Traders,0.8571428571428571,-50633.100000000006
2023-12-04,S002,GRO-P0011,W01,SUP05,167.0,198.0,32,27,6.0,0,5385.42,40.31,20,1,Rainy,Autumn,Cornflakes 500g,Groceries,253.39,359.78,74,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.84375,-36930.71
2023-11-11,S001,FUR-P0019,W01,SUP08,99.0,251.0,94,87,5.0,0,1435.9,88.91,15,1,Sunny,Summer,Console Table,Furniture,65.72,102.59,48,Pune Central Store,Pune,Summit Supply Chain,0.925531914893617,-5070.379999999999
2023-11-17,S002,GRO-P0003,W01,SUP03,21.0,376.0,94,83,2.0,0,1187.22,59.51,5,1,Sunny,Summer,Wheat Flour 5kg,Groceries,83.06,145.2,58,Mumbai Andheri Store,Mumbai,Prime Vendors Ltd,0.8829787234042553,-557.04
2023-12-15,S003,GRO-P0008,W02,SUP01,61.0,85.0,58,53,1.0,1,4615.02,94.57,20,1,Rainy,Autumn,Brown Bread,Groceries,225.26,312.29,88,Bengaluru Koramangala Store,Bengaluru,Sunrise Distributors,0.9137931034482759,-9125.839999999998
2023-12-16,S001,CLO-P0006,W01,SUP05,357.0,386.0,27,24,2.0,0,6314.79,20.81,15,1,Sunny,Summer,Track Pants,Clothing,244.1,326.68,51,Pune Central Store,Pune,Bluewave Supplies,0.8888888888888888,-80828.91
2023-10-16,S004,GRO-P0003,W02,SUP03,57.0,97.0,126,109,0.0,0,3422.22,66.71,10,0,Rainy,Spring,Wheat Flour 5kg,Groceries,83.06,145.2,58,Chennai T Nagar Store,Chennai,Prime Vendors Ltd,0.8650793650793651,-1312.2000000000003
2023-10-17,S002,FUR-P0002,W01,SUP02,167.0,267.0,184,166,1.0,0,1555.6,10.35,10,0,Rainy,Spring,Office Chair,Furniture,64.56,103.06,60,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9021739130434783,-9225.92
2023-12-26,S001,GRO-P0008,W01,SUP01,192.0,219.0,59,54,7.0,0,9064.32,47.21,0,0,Rainy,Spring,Brown Bread,Groceries,225.26,312.29,88,Pune Central Store,Pune,Sunrise Distributors,0.9152542372881356,-34185.6
2023-11-20,S003,GRO-P0015,W02,SUP03,77.0,113.0,181,174,7.0,0,5776.62,88.26,15,0,Cloudy,Winter,Ketchup 500ml,Groceries,384.47,565.89,73,Bengaluru Koramangala Store,Bengaluru,Prime Vendors Ltd,0.9613259668508287,-23827.570000000003
2023-11-14,S001,FUR-P0007,W01,SUP08,17.0,102.0,136,121,4.0,0,509.86,31.57,5,0,Rainy,Autumn,Shoe Rack,Furniture,78.96,125.7,79,Pune Central Store,Pune,Summit Supply Chain,0.8897058823529411,-832.4599999999999
2023-11-03,S005,GRO-P0002,W03,SUP03,233.0,302.0,72,66,1.0,0,2875.34,12.99,5,1,Snowy,Spring,Sunflower Oil 1L,Groceries,320.2,543.38,55,Delhi Connaught Place Store,Delhi,Prime Vendors Ltd,0.9166666666666666,-71731.26
2023-11-07,S005,FUR-P0005,W03,SUP02,391.0,414.0,53,51,6.0,0,24604.85,66.24,5,1,Rainy,Spring,Folding Chair,Furniture,171.4,283.59,69,Delhi Connaught Place Store,Delhi,Metro Wholesale Co.,0.9622641509433962,-42412.55000000001
2023-12-09,S001,TOY-P0017,W01,SUP06,138.0,292.0,125,124,4.0,0,3992.34,28.93,0,1,Cloudy,Autumn,Art Kit,Toys,85.59,154.07,66,Pune Central Store,Pune,Nationwide Traders,0.992,-7819.08
2023-10-15,S002,ELE-P0007,W01,SUP04,15.0,53.0,23,23,2.0,1,327.8,25.71,15,1,Rainy,Autumn,HDMI Cable,Electronics,324.36,550.95,67,Mumbai Andheri Store,Mumbai,Apex Trading Corp,1.0,-4537.6
2023-10-23,S005,TOY-P0011,W03,SUP06,144.0,212.0,74,63,4.0,0,8137.73,70.64,20,1,Rainy,Summer,Toy Kitchen Set,Toys,111.12,148.02,42,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.8513513513513513,-7863.550000000001
2023-11-19,S003,CLO-P0002,W02,SUP03,176.0,191.0,195,169,4.0,0,13847.68,98.35,20,0,Snowy,Spring,Denim Jeans,Clothing,82.96,156.41,74,Bengaluru Koramangala Store,Bengaluru,Prime Vendors Ltd,0.8666666666666667,-753.2799999999988
2023-11-24,S005,GRO-P0019,W03,SUP01,83.0,168.0,59,53,6.0,0,4426.64,56.14,5,1,Sunny,Winter,Milk Powder 500g,Groceries,331.53,523.96,86,Delhi Connaught Place Store,Delhi,Sunrise Distributors,0.8983050847457628,-23090.35
2023-11-20,S005,TOY-P0005,W03,SUP02,347.0,403.0,35,33,7.0,0,22088.63,79.57,20,0,Sunny,Spring,Soft Plush Toy,Toys,136.74,197.18,62,Delhi Connaught Place Store,Delhi,Metro Wholesale Co.,0.9428571428571428,-25360.150000000005
2023-11-30,S002,FUR-P0011,W01,SUP08,159.0,261.0,66,57,7.0,0,7164.54,45.06,0,0,Sunny,Autumn,Dining Chair,Furniture,363.66,503.36,81,Mumbai Andheri Store,Mumbai,Summit Supply Chain,0.8636363636363636,-50657.4
2023-12-25,S002,TOY-P0008,W01,SUP02,172.0,200.0,138,131,6.0,0,2434.14,17.69,20,1,Cloudy,Spring,Water Gun,Toys,158.62,219.9,81,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9492753623188406,-24848.5
2023-12-19,S005,GRO-P0016,W03,SUP05,133.5,236.0,143,126,4.0,0,2216.85,28.66,15,0,Snowy,Summer,Biscuits Pack,Groceries,58.7,95.86,86,Delhi Connaught Place Store,Delhi,Bluewave Supplies,0.8811188811188811,-5619.6
2023-11-05,S003,FUR-P0010,W02,SUP02,354.0,492.0,140,125,2.0,0,13140.48,46.4,20,1,Sunny,Spring,Bean Bag,Furniture,203.62,267.35,66,Bengaluru Koramangala Store,Bengaluru,Metro Wholesale Co.,0.8928571428571429,-58941.0
2023-11-10,S002,GRO-P0002,W01,SUP03,73.0,75.0,169,155,0.0,0,2723.27,41.45,10,1,Snowy,Winter,Sunflower Oil 1L,Groceries,320.2,543.38,55,Mumbai Andheri Store,Mumbai,Prime Vendors Ltd,0.9171597633136095,-20651.329999999998
2023-11-21,S002,FUR-P0020,W01,SUP02,340.0,439.0,134,130,1.0,0,10781.4,31.71,0,0,Cloudy,Spring,Cushion Stool,Furniture,362.09,633.36,89,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9701492537313433,-112329.2
2024-01-01,S005,TOY-P0010,W03,SUP06,184.0,308.0,94,92,0.0,0,3532.8,19.2,0,0,Cloudy,Winter,Dollhouse,Toys,90.42,118.69,47,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.9787234042553191,-13104.48
2023-10-30,S003,CLO-P0010,W02,SUP05,5.0,367.0,112,96,3.0,0,488.8,97.76,0,0,Cloudy,Winter,Kurta Set,Clothing,104.0,177.82,42,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,0.8571428571428571,-31.19999999999999
2023-10-29,S002,GRO-P0008,W01,SUP01,250.0,253.0,76,65,2.0,0,10053.0,44.68,10,0,Snowy,Autumn,Brown Bread,Groceries,225.26,312.29,88,Mumbai Andheri Store,Mumbai,Sunrise Distributors,0.8552631578947368,-46262.0
2023-10-30,S003,FUR-P0012,W02,SUP08,169.0,416.0,117,116,2.0,0,11535.1,80.3,15,0,Rainy,Summer,Storage Cabinet,Furniture,88.0,149.89,67,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.9914529914529915,-3336.8999999999996
2023-11-17,S002,GRO-P0008,W01,SUP01,69.0,158.0,131,114,3.0,0,4108.54,66.16,10,0,Snowy,Spring,Brown Bread,Groceries,225.26,312.29,88,Mumbai Andheri Store,Mumbai,Sunrise Distributors,0.8702290076335878,-11434.399999999998
2023-10-31,S001,CLO-P0003,W01,SUP06,217.0,473.0,176,167,0.0,0,13387.38,64.94,5,0,Cloudy,Winter,Formal Shirt,Clothing,325.12,447.65,78,Pune Central Store,Pune,Nationwide Traders,0.9488636363636364,-57163.66000000001
2023-10-13,S004,FUR-P0017,W02,SUP02,135.0,151.0,50,45,0.0,0,5043.46,41.51,10,1,Rainy,Autumn,Kids Study Desk,Furniture,383.51,565.5,55,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.9,-46730.39
2023-11-26,S004,GRO-P0017,W02,SUP01,181.0,288.0,125,111,7.0,0,5485.02,37.88,20,0,Snowy,Winter,Jaggery 500g,Groceries,87.06,120.51,71,Chennai T Nagar Store,Chennai,Sunrise Distributors,0.888,-10272.84
2023-10-25,S005,TOY-P0006,W03,SUP06,309.0,465.0,61,53,2.0,0,22562.25,81.13,10,1,Cloudy,Winter,Board Game,Toys,335.8,457.75,77,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.8688524590163934,-81199.95
2023-11-02,S004,CLO-P0006,W02,SUP05,397.0,482.0,184,158,3.0,0,7593.82,23.91,20,1,Sunny,Winter,Track Pants,Clothing,244.1,326.68,51,Chennai T Nagar Store,Chennai,Bluewave Supplies,0.8586956521739131,-89313.88
2023-10-29,S004,TOY-P0003,W02,SUP06,362.0,411.0,112,109,0.0,0,11764.82,34.21,5,1,Rainy,Summer,Puzzle 500pc,Toys,194.4,296.36,70,Chennai T Nagar Store,Chennai,Nationwide Traders,0.9732142857142857,-58607.98
2023-11-19,S005,FUR-P0008,W03,SUP02,143.0,168.0,118,105,7.0,0,1429.14,10.52,5,1,Rainy,Spring,Coat Rack,Furniture,378.24,621.46,64,Delhi Connaught Place Store,Delhi,Metro Wholesale Co.,0.8898305084745762,-52659.18
2023-10-20,S005,FUR-P0011,W03,SUP08,111.0,399.0,39,33,4.0,0,9347.25,99.07,15,0,Cloudy,Winter,Dining Chair,Furniture,363.66,503.36,81,Delhi Connaught Place Store,Delhi,Summit Supply Chain,0.8461538461538461,-31019.010000000002
2023-11-29,S002,TOY-P0020,W01,SUP02,149.0,271.0,71,70,6.0,0,6039.94,42.67,5,1,Sunny,Autumn,Card Game Set,Toys,322.82,544.11,80,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9859154929577465,-42060.24
2023-12-06,S005,TOY-P0013,W03,SUP06,216.0,262.0,102,99,3.0,0,4829.76,27.95,20,0,Rainy,Winter,Skateboard Kids,Toys,226.58,413.51,55,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.9705882352941176,-44111.520000000004
2023-11-30,S004,TOY-P0002,W02,SUP02,103.0,300.0,184,177,6.0,0,5475.38,62.54,15,0,Sunny,Spring,Remote Control Car,Toys,262.11,477.21,66,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.9619565217391305,-21521.95
2023-11-12,S002,ELE-P0001,W01,SUP04,25.0,176.0,117,111,4.0,0,354.38,15.75,10,0,Cloudy,Summer,Wireless Mouse,Electronics,214.88,352.22,73,Mumbai Andheri Store,Mumbai,Apex Trading Corp,0.9487179487179487,-5017.62
2023-11-11,S002,GRO-P0016,W01,SUP05,269.0,337.0,25,24,3.0,0,6033.13,24.92,10,0,Cloudy,Spring,Biscuits Pack,Groceries,58.7,95.86,86,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.96,-9757.170000000002
2023-12-07,S002,GRO-P0012,W01,SUP05,248.0,350.0,156,146,2.0,0,20958.98,88.96,5,0,Sunny,Autumn,Salt 1kg,Groceries,300.39,523.7,80,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.9358974358974359,-53537.740000000005
2023-11-18,S002,CLO-P0015,W01,SUP05,2.0,121.0,55,49,6.0,0,46.67,25.93,10,0,Snowy,Spring,Night Suit,Clothing,159.33,286.69,75,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.8909090909090909,-271.99
2023-10-28,S001,ELE-P0003,W01,SUP04,133.0,168.0,190,178,0.0,0,5173.7,38.9,0,0,Sunny,Winter,USB-C Charger,Electronics,156.38,206.19,67,Pune Central Store,Pune,Apex Trading Corp,0.9368421052631579,-15624.84
2023-11-05,S002,FUR-P0004,W01,SUP08,109.0,204.0,151,138,3.0,0,7216.51,77.89,15,1,Cloudy,Winter,Bedside Table,Furniture,109.71,203.52,69,Mumbai Andheri Store,Mumbai,Summit Supply Chain,0.9139072847682119,-4741.879999999999
2023-11-21,S004,CLO-P0020,W02,SUP05,31.0,124.0,114,97,3.0,0,318.04,12.07,15,1,Snowy,Winter,Maxi Dress,Clothing,98.93,135.41,68,Chennai T Nagar Store,Chennai,Bluewave Supplies,0.8508771929824561,-2748.7900000000004
2023-12-31,S001,FUR-P0008,W01,SUP02,100.0,148.0,156,150,3.0,0,4822.05,56.73,15,0,Snowy,Winter,Coat Rack,Furniture,378.24,621.46,64,Pune Central Store,Pune,Metro Wholesale Co.,0.9615384615384616,-33001.95
2023-10-20,S001,CLO-P0001,W01,SUP03,377.0,395.0,150,145,3.0,0,18457.92,48.96,0,1,Rainy,Autumn,Cotton T-Shirt,Clothing,203.61,369.58,78,Pune Central Store,Pune,Prime Vendors Ltd,0.9666666666666667,-58303.05
2023-12-19,S003,TOY-P0008,W02,SUP02,134.0,355.0,136,134,6.0,0,5452.33,45.21,10,1,Snowy,Autumn,Water Gun,Toys,158.62,219.9,81,Bengaluru Koramangala Store,Bengaluru,Metro Wholesale Co.,0.9852941176470589,-15802.750000000002
2023-10-19,S003,FUR-P0001,W02,SUP08,278.0,355.0,174,154,3.0,0,23531.31,89.1,5,1,Cloudy,Spring,Study Table,Furniture,277.45,374.74,69,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.8850574712643678,-53599.78999999999
2023-11-02,S005,ELE-P0006,W03,SUP07,0.0,56.0,22,20,7.0,0,0.0,73.77,0,0,Snowy,Summer,Wireless Earbuds,Electronics,152.76,259.26,54,Delhi Connaught Place Store,Delhi,Horizon Goods Pvt Ltd,0.9090909090909091,0.0
2023-12-03,S001,FUR-P0013,W01,SUP08,208.0,255.0,41,40,7.0,0,5178.47,29.29,15,1,Cloudy,Autumn,Ottoman Stool,Furniture,280.8,487.52,54,Pune Central Store,Pune,Summit Supply Chain,0.975609756097561,-53227.93
